"SURVEY_YEAR","BIOMASS_MALE_GE25","CV_BIOMASS_MALE_GE25","CI_BIOMASS_MALE_GE25","BIOMASS_MALE_LE94","CV_BIOMASS_MALE_LE94","CI_BIOMASS_MALE_LE94","BIOMASS_MALE_GE95","CV_BIOMASS_MALE_GE95","CI_BIOMASS_MALE_GE95","BIOMASS_MALE_GE78","CV_BIOMASS_MALE_GE78","CI_BIOMASS_MALE_GE78","BIOMASS_MALE_GE102","CV_BIOMASS_MALE_GE102","CI_BIOMASS_MALE_GE102","BIOMASS_MALE_95TO101","CV_BIOMASS_MALE_95TO101","CI_BIOMASS_MALE_95TO101","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL"
2006,213496.3175803228232145697766583054558021,0.2127316394877375584055344194290415724244,89018.1464603752515536141340252034770908,123259.2837592758856500811260364929225895,0.1491994151043042702239729715557927916966,36044.8175643964879027421525380927850562,90257.1836399932412384078886835637474311,0.3441594540351130937221172902567271531501,60883.2115668025502164305066728821303222,141739.7459310066456953872836814770234454,0.257992293878007382441318313470875656693,71672.8138853956805625854886322852586615,72487.0102942398993482587030221923859859,0.3618180007809764935684040302823888336589,51405.1260886138083412314797603282126838,17770.1733457533418901491856613713614444,0.2906721342537350916626452609393715920716,10123.9766564391621636706713046278907781,213516.4673992691268884890147200566700186,0.2127094684311420106828710999971463846033,89017.2695923158453298911817059571786738,28090.320636122077342912369064971092693,0.2296737130053216848298192417451694987378,12645.1521504160078253151798853939439157,50592.4362891992312431571206371446930605,0.2035625640176256587665122930525772840719,20185.5030598184214322963836522532400964,78682.7569253213085860694897021157857542,0.1611187727784600290369235025105428541383,24847.4476998819465237983286660765720795
2007,238194.2357432599912245275640349556857753,0.1222046898008004645518442008714624673655,57052.5672750338983926000187657305957101,138454.8153891190708269515105187892669267,0.1290021389734162506110276705990120370875,35007.4959792770255228022069575754857089,99746.6181002328923235656403179399245618,0.1839929533690950384699703902398848041019,35971.2427115685201149456046568053985548,161639.5249394413295156786567500910564047,0.1466118809752942381410091277378651293372,46448.6185909959745265892182196643751833,74655.2147852016838347703126723108176897,0.211037180216591171729285172248628982364,30879.8509927965418861888081585867648449,25091.4033150312084887953276456291068718,0.1419317108418358209612005319603488686797,6980.080967852784856599880355878092694262,238201.4334893519631505171508367291914889,0.1222010477335347109163918965700240393784,57052.5908982962380898418940764221568424,27875.4669577681685253788562755806493677,0.2642011019667115227263341448316045657737,14434.8690126348512437562265002855844036,54448.6054498196625882592124722281037191,0.3237070061577814596537473404971825002708,34545.7743168696778543038929928135052529,82324.0724075878311136380687478087530867,0.2340367036822190152017798576731509504206,37763.0348983376245328400700445951520212
2008,192617.2475364545199780275665427996154279,0.1076579525847017917611810614943192980263,40644.0858644597618924728815782379906255,113082.2075335159933416455561928741714371,0.1484646119854946553567579179683016665576,32905.8638852961998057806420157880035868,79859.9816051845975354660515900956193275,0.1083627782551355957383360702245169429868,16961.54497715797930152291898768530117,123592.8181504014253956513913474198363798,0.1011419461087302974540865914392302356247,24500.8195794762492636890824292745662427,60558.6398434765764778483661015832337013,0.1193881168921746008970333260338514525537,14170.764666029604030520609919443146101,19301.3417617080210576176854885123856268,0.1087152442312698470314484268164638636399,4112.7661638859796166252134758742903834,192942.1891387005908771116077829697907654,0.1074975112277787344075999606780248967114,40651.9780807693629007530566376892582791,8993.745184720218506339709153088836286192,0.195633419407078617640517971553762540494,3448.575162575017953577392682703849390847,49351.9599575405278640600071809763854658,0.2352485129496209786546058104753409403446,22755.5513746748717913097301486029761499,58345.7051422607463703997163340652217519,0.2024911876169102320810432990304366823122,23156.4026081407919967330622555094331554
2009,201411.4914183440316155624556566540711807,0.1082402624263313995565193316443667405111,42729.6320661286911182523843652996561212,97795.9662302376556418137844655086713756,0.107696095946208061204595171273338684875,20643.1977740762441484457430585467780026,103706.1021081228574737065390569619553894,0.153138814558060377281976980205213708947,31127.6018969791972322847823340226514073,150094.3547005135008934174876163799113421,0.1292240633382678114369031121798128468128,38015.7727011297596249418421982583403723,77851.1918472396275841780787424696269058,0.1680718666430325164963448924568904431959,25645.8064629347819674566928480771594358,25854.9102608832298895284603144923284834,0.1530282241414726700916488172722645947215,7754.800765017797040692136011687564743975,201502.0683383605131155203235224706267654,0.1081994667226107752224655591286849381817,42732.7360219188140651765077260219516447,29659.9773955120846291167573570282153781,0.3328478394092656887683535483304557353323,19349.628410326759219836771757802744984,50001.7450617490892962138693181909273294,0.2308418774491368222822070541290027537255,22623.2935433430405010841812402534688095,79661.7224572611739253306266752191427072,0.1939777481901557789116008363376802282347,30287.0990168490238723775476935438201473
2010,249870.1545689591300604187184708054073385,0.1047436020581918561169080672954002306958,51297.7080713242917215663183128472707845,144874.5883795290505090952172537839801164,0.1437441197828262854531275506639245965857,40816.7455636087666809465567719935767881,105161.6299577235577536684429919914328375,0.1323034589423607145595625567579688213906,27269.9648871898821301601700723390204988,134439.3569501858529383510554211334403852,0.1209948455828397690076891382759834277954,31882.2796995102669458000538766845579363,86943.0765505406640177111006817581916383,0.1442994650480289031082167531279171641509,24589.8452943107740010302378295509821216,18218.5534071828937359573423102332411994,0.1419706729806004662771022909829572528954,5069.540564383503352489529739369602611843,250036.2183372526082627636602457754129543,0.1047287181864113123876920540341563159817,51324.5063874107483440277063515748188007,90479.3006607300859172171896213782030518,0.2000470165381628447659510587127889271539,35476.2237450514206141434313840749340305,94956.0696728115560206818845453655256185,0.1836361742868227488801747376035400847982,34177.2439456550895181942668326715600883,185435.3703335416419378990741667437286695,0.1586463705066154911470905713971132928422,57660.5509952543438315202704107780766841
2011,259810.0186783339003642892331562020054519,0.1100330034696246692865568026484192334729,56031.8463058856738181471942480519821201,147389.6828509652344139499156554308503051,0.1486647854885733355975856151137054413052,42946.8449451645010955899916106912857164,112471.4123230562599330930879844946963021,0.1174952881745712825110682573074634202507,25901.1275645051050723731132520508798325,146769.2428421187360007622822848192323,0.1136982404814041074850277760722265769038,32707.3131491561564415105721282764957014,95044.561502598467989590269786258634958,0.1184691743712667136605006085790926052137,22069.3074301961658592599188981329823009,17426.8508204577919435028181982360613439,0.1781327546127144509778252173921453262543,6084.414164111059130673479552800369067422,259861.0951740214943470430036399255466059,0.1100169966943936796765370172404619031288,56034.7090075732144951062179615947247064,41232.0565452059920202204561741062205747,0.1638086667693465680688364081340898453191,13238.1696932238667532062472187494382417,169117.3546664210954977761167936696194406,0.1921711275857736554823321092396153084135,63698.9665715159103725942158991953876946,210349.4112116270875179965729677758400155,0.1624510313510978620161334634244024621053,66976.0984390330158908578561147669630897
2012,191334.633129725242011735962991882626453,0.1028794099072744422847321360423464211377,38581.4125363735125544263498406949065756,122870.9738643585743891981240810235781667,0.1216274543892359217665892046759417569471,29291.1881881186121723005527315246106449,68536.1725341671353933701275656296699056,0.1441367955955637764931834152868899116069,19362.0252112606996363060762443588452275,105481.595589886796092652013625676318827,0.1191653640771785263261678661538593726238,24636.7153741447149995764536083601658232,54067.9335811045187530851058151817272852,0.1509617641978235549134845178260777175805,15997.8936542712006524670599408034211726,14468.2389530626166402850217504479426206,0.1477971287645195779731843834149681661659,4191.193784061601624739117936263972615035,191407.1463985257097825682516466532480713,0.1028371940788185423627975564010977482771,38580.1967700257231353900405370544552968,41425.3385986550574345063026252444007708,0.1656554068843275394137213093655816773146,13450.1693889272349973668682577908610136,143267.5026919616778320125869968521079981,0.2347608732426471465999405843809078308518,65921.8639169461196262199864579555893417,184692.8412906167352665188896220965087692,0.186458485303117001273669122644020456608,67497.5929694196675090465858856277166466
2013,158018.439045677377651564904068158915097,0.0956161418579551211114953754700964111358,29613.8624285696802789986914812543254894,99415.5826555108549192276622613203944364,0.108150784014531526751257535678198573942,21073.671486611723714595272466227433504,58647.1564861826726395081030553980898853,0.128553492177871344186019738671816414473,14777.021674297726514190092612931964878,99774.6921465132884293833275812057650321,0.117507239029300137630251124504582402916,22979.5272543049375356302630191824209534,43352.2690533214596331762194413108163344,0.1391901305934757007640241758723190547148,11827.0476624684059423535641263121170565,15294.8874328612130063318836140872735508,0.1273360628864133717728764639857604054875,3817.277866063200834156427847974941940556,158062.73914169352755873576531671848432,0.0955942620493692769619434790262869510589,29615.3861752742127126792504365136160252,31363.8713094496910435589385155084520398,0.1776475936307038055592831090366453503075,10920.5638795309451704299416856512994621,125671.810833605166023694082130744420322,0.2067383161385390916552901246858445059217,50923.1099733282716343159967993688410286,157035.682143054857067253020646252872363,0.1699116513546939035970110561407559608616,52297.0964660930453803628756814028129429
2014,244090.6181295267933164958355375886568285,0.1756513756313937322521130764969483254552,84034.7115922104476384646227294172069004,138934.3348632459194581504799803439465768,0.2437164182502654335460623548415898627187,66366.7337911124227091843242657530557682,105375.0297189311870116533767972470733825,0.19960175956479717885334907526756895116,41224.7610383392616672752737776964179932,151478.3266215715138565147981413811633602,0.1626265747224185088820400568622308434695,48283.4267501738366151464751811214681178,79469.6334417098114801802659824396588599,0.2221613359846149777802754780120496060624,34603.9566738110600222437973664880557333,25905.3962772213755314731108148074145215,0.1864407612687979695051443376832229933156,9466.450733674274750671800077650440477991,244309.3645821771064698038567775910199579,0.1755020741196941903424990652745564180057,84038.5284136318089267460628230459992959,54522.6608832567869411135521002626249591,0.4408919342695477911982206556087565008994,47115.6587799497238158729833216591407982,111361.857527108766708872184118711813595,0.2139745762423499243135937345180870901244,46704.0682968911274268385243679859107202,165884.5184103655536499857362189744385546,0.2024663002810317766629581792067049698751,65828.608444236935800428334052838085702
2015,131468.7235827489516320426798615079075425,0.1162659165861948286762948540412004969843,29959.2500335401733305828546885655005104,84688.1788921285317815986746867180837089,0.1542104625961589440367416458625167485584,25597.2143570275525262901451088692816682,46854.6970951688860785642988319468271434,0.1534133274905467403982949657831743097057,14088.74458026576621025893494725498841,72229.8251576134263926507128355180443631,0.1169111308890403836955013359499936783561,16551.1622644647207000356594073890344664,36122.6378941527979765150940796721293211,0.1787959669872173542942378787059795707217,12658.8206659317345445040077058600979668,10732.0592010160881020492047522746978221,0.1219997929668113027711267617017004373794,2566.245641237789146323603358104507486733,131542.8759872974178601629735186649108522,0.1162599520724208506219000330187430642924,29974.6101771931308694994471896492062748,35701.4445762074436436824434173854682304,0.2464707806826973198342857293542927962794,17246.7513157478812619850022803935884537,81627.7699927431651738453447520971693693,0.1828633398222783251938440036138985767827,29256.3842205108232260357202949089633977,117329.2145689506088175277881694826375997,0.1506482162080796887088856088892134732139,34643.8562924585915227018506091059124922
2016,132162.0109295954928962868981268060176955,0.1455453461444578718390248263427346406115,37701.7086306753769613524086241753808972,102079.0417859396032362228783254269998243,0.183936887013412733039719468497309116591,36801.1583038189074543938308997229018971,30417.5292740353882010389512685913786578,0.1170132034135568555402226651166991732548,6976.134978949825606504456393037993135317,52366.3659259006202338479330223987521718,0.1074917985080752645299696490308643892823,11032.7515152258134107122171694968835724,22292.5881822928908368922206759431394272,0.1271152892534464330881060028637781156606,5554.108438200240022543160379339333368381,8124.941091742497364146730592648239230763,0.1261785211445416967085134683294670104793,2009.378380631469346570765890662851134581,132496.5710599749914372618295940183784831,0.1456155038276379571698747660854496914307,37815.3677026520781813109123320291796429,53788.4453444167392276730270313166261879,0.2749180861087981397921917292220968644964,28983.3362397552973200142271015831198,52022.0620440676221443396263183799707077,0.2060583320623963836907622579980800942241,21010.3754970842635855921330297985843423,105810.507388484361372012653349696596894,0.1819512103545871130356871290794119047308,37734.6057796327154444201945922601085534
2017,214797.2657853397814541416697855946981848,0.1450400869953071305972510156875916751802,61062.2596670851878321322026279721140267,185235.2208491856514724667320016825410055,0.1592509269375176685076375195974947241112,57817.8060185488828891017225820500269569,29572.3942723353644614697361505266315541,0.12600382242692626616875848469809282306,7303.420044595577446282683368237300380801,52602.6792141434338445528454760983712669,0.1299493354273523723300842337145800409925,13397.9390829292374885655364826755293394,20878.3409040433291640796616976471876569,0.1419013852029492997248236585302893769983,5806.824370245364541599641941517568006365,8694.0533682920352973900744528794438972,0.1263439763366093153128132457091234857941,2152.944895144106543588950638324678800946,214807.6151215210159339364681522091725592,0.1450341908063865616714358342291571816022,61062.7193308710715335744559697675815711,66242.015591536520106447694120339021235,0.191859335762118805882109007122321986146,24909.9322574347838274587647245822847392,103422.2085233935252653259738725697461875,0.2192580876320274349677875621683456072007,44445.2650926592632484269882878105227553,169664.2241149300453717736679929087674234,0.1615142643754244377809459334447384973122,53710.2570035501443336094375518119564654
2018,497559.1439665222959616221193253229292342,0.14192277969362799876610566118960362952,138405.354476473325790994433137811286704,450467.2732046386180739807680437507718277,0.1522774459873303865983718304932147782005,134448.1714943795415069062121919503607056,47102.0352991466094896677983492695768322,0.2006268006501188836041895599624557953142,18521.8640665064292099788918408435644375,129712.6424329828124020239952194613368958,0.169457877626239856897248242630992457767,43082.4250124498332521774328524821280736,27133.3919647427519462688478956949399885,0.1915689510733599171106686606039229266526,10187.9142579862786669028961052974252658,19968.6433344038575433989504535746368437,0.2340793157711500817919787776885552828595,9161.522882446968021524919503941226426877,497569.3085037852275636485663930203486583,0.1419195921413448685867636016468433258045,138405.0733168200690104796564380200504092,83163.7458309786313768633619980353734418,0.2605729952376174736106931264310117839399,42473.6436388617288808892621714567969407,161572.689896320756472454366793304898698,0.199782837700189738659345833436878534596,63267.722945385882761968990408695506533,244736.4357272993878493177287913402721374,0.1744445784301246418812235737700092944435,83678.1709396024716684276248806135566612
2019,334582.7016176746190513320566634734080594,0.1583688386894275144089556555946399979682,103855.4488454942452426472466869632274543,280298.3674576940417846336516718355694331,0.1700174303909316906581647917942326932847,93404.9920287433672034119225746447415162,54285.0880753840231545604264616102708637,0.1781923737383705746338418221146376144925,18959.4498573884195509974441490266560737,174098.0530510523176072818329941414878094,0.1711199711654381236917135836179367704651,58391.6414833877791134312323176686441982,28865.0332724375610994416441861995297051,0.1777681655709621870040354751604612910391,10057.3166674125851642407159075425398759,25420.0548029464620551187822754107411586,0.1925549524748940335227118132016668462632,9593.72459120149332197238024056132099684,334583.4555330780649391940781334458402981,0.1583684828647969422079939523976423359325,103855.4495190922534530033158070323168448,5124.628851748906209331430601053463544729,0.4329572901098207641093266428129891871892,4348.741024124745344298866978347080216373,106799.2184975251112998863812412893118828,0.1969960393223542743785269533292169437131,41236.4851716009191116674294364537382899,111923.8473492740175092178118423427754281,0.1914038914442381619550552050374281875276,41988.4134590013773156183261202816057018
