"SURVEY_YEAR","BIOMASS_MALE_LE112","CV_BIOMASS_MALE_LE112","CI_BIOMASS_MALE_LE112","BIOMASS_MALE_GE113","CV_BIOMASS_MALE_GE113","CI_BIOMASS_MALE_GE113","BIOMASS_MALE_GE120","CV_BIOMASS_MALE_GE120","CI_BIOMASS_MALE_GE120","BIOMASS_MALE_GE125","CV_BIOMASS_MALE_GE125","CI_BIOMASS_MALE_GE125","BIOMASS_MALE_113TO124","CV_BIOMASS_MALE_113TO124","CI_BIOMASS_MALE_113TO124","BIOMASS_MALE_TOTAL","CV_BIOMASS_MALE_TOTAL","CI_BIOMASS_MALE_TOTAL","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE","BIOMASS_FEMALE_MATURE","CV_BIOMASS_FEMALE_MATURE","CI_BIOMASS_FEMALE_MATURE","BIOMASS_FEMALE_TOTAL","CV_BIOMASS_FEMALE_TOTAL","CI_BIOMASS_FEMALE_TOTAL","GTOTAL_MT","CV_GTOTAL_MT","CI_GTOTAL_MT","SPECIES_CODE","SURVEY_REGION"
2000,5297.290861785626732714736773060406554021,0.2452183646988735625476050830948501352245,2546.026284824261763374415452929141569281,11131.2680747000356128705293774676426946,0.3138334626807036654857603907001433516551,6846.994231664152265012238791595607280229,8912.862636994839218651138783254033385049,0.3262616987584419243085424641350007697647,5699.534381303301798419812095489911297621,7528.673358158769809763581405498583217381,0.3530449131332680809114226627558135141279,5209.601270210228652734539099199536845392,3602.594716541265803106947971969059477212,0.2823335392520967792584234023988828745529,1993.581300951519879938882350944726508907,16428.5589364856623455852661505280492486,0.2733227611511605458389736649247208426103,8800.986216899476218576204120387852356513,728.761363613679345082602191216722087237,0.3021052535677780499568727659928671783188,431.518767628024185498138774140940218739,2884.659861079395657421145584891995680356,0.3886334093627111213228861286881063783812,2197.307385459578327027184783492114246026,3613.421224693075002503747776108717767583,0.3259227443991949486038608628142386914012,2308.284477955643442870989575204064343624,20041.9801611787373480890139266367670162,0.2600684997994567779253172653376278771475,10216.0839185153291844343956713837322702,68580,"EBS"
2001,5779.995883547887199520967458335565915712,0.2592535040383770116260576458492938648791,2937.029004828881967888319452517734988979,10450.8588895697511595013087121276998914,0.2196134726836952267313086440816713240799,4498.492850000732753656606933162981552431,9036.243505263763423385933914339189056498,0.2363143819589217160326273038444959733781,4185.372826386384182420834459644508211281,8073.227474897104647138545028257186341075,0.2518880116004428279035301518379988360926,3985.756463065795482942065748791230328216,2377.631414672646512362763683870513550347,0.1559328125008874716006818462217429007371,726.671477017524450982967365641399961498,16230.8547731176383590222761704632658072,0.1910485666631114893064145336665896972707,6077.727818637643020667287803699369038208,2617.018138646757637132422844574903182143,0.428853109128968393008226839224013312565,2199.740076194912670966037924538260734633,1314.153123949163901832625199942615255894,0.2398582028393069729168954324681048005346,617.812396869570647683547540631717280254,3931.171262595921538965048044517518438042,0.3341908399027124972936882920073761442575,2574.972395054742019070811347423108775663,20162.0260357135598979873242149807842452,0.206032841027569733760713573533980976859,8141.917429819392039858905681313642049306,68580,"EBS"
2002,4358.810830463059825646263986541080420901,0.2108816099615043994959883234726378855734,1801.618369073556439866814714838071722631,10042.7195543746286369045297218880146897,0.2252717228365688581420123476105937880054,4434.187842517804446523691113689110276704,9029.768847011237000749197578747275857361,0.2357047654309600590106869221618224356033,4171.584714041925598172170313198609743844,8046.381687423655697359729900890027023789,0.2494390415611544793061394984666467864327,3933.880202846515865377818760651470508678,1996.33786695097293954479982099798766588,0.1887501059875259168394433863921583302318,738.545608588858806963663917415579768164,14401.5303848376884625507937084290951106,0.1954646984868374872095050373516652219436,5517.381957065801740997531373461270309513,1767.916769195076148840117866692030185004,0.2799595908817767196231467709314435874392,970.092700617096555993063253299679023355,1701.145692338559117526245947386096698455,0.33158237998494768574620260653032717081,1105.577077238851596078658085257665735612,3469.062461533635266366363814078126883459,0.2811366073169087309019492518031663023514,1911.549683971780417841354586095040723037,17870.592846371323728917157522507221994,0.1960239138560019645312420763872724292548,6866.004563238643531841257142995562068204,68580,"EBS"
2003,6280.817770799086363502678593521043848496,0.2097762781482644540628583020292867091777,2582.430488343994424344265477093360199749,10882.7233568494950137076299620732639519,0.2315301649511534371336799043049909896131,4938.570318501102306963240372023929803581,9174.965500979126625468703616237846600695,0.2582080479501948125033708976369017374414,4643.337866755674935405234877187119441324,7990.777695882158127710493682487574700144,0.2787504205097307612461776252933588703426,4365.767980136780931094338778817526592941,2891.945660967336885997136279585689251743,0.1897237305639462400126249975188002115582,1075.394609998403270242580674663985036576,17163.5411276485813772103085555943078003,0.195710344593360011398055104523840967021,6583.801795127445033893611188667904180329,705.40004040905034387709456592560271777,0.2372467891686747510693231355390622262363,328.013633546341209015168146094309136081,2090.055593969080371346010637500599536041,0.2294869982191028221519917000021479013849,940.095545367176147134843827081948085005,2795.455634378130715223105203426202253816,0.21638541029365768788027457618411871602,1185.595796229152738100605350495549339736,19958.9967620267120924334137590205100542,0.1899456378038980607414339904226272565867,7430.603764982636060271375508261308356496,68580,"EBS"
2004,3443.566227849270998005939587287605538838,0.1662417260510152121526042876201645925538,1122.030211237746826842026629036880791301,9011.286590772711439287853652925244148965,0.2864700759606126681706021510454448857814,5059.669350156557658773453840771334303895,7773.485904053383093851786851917899778498,0.3256178327386545113352869004387969263275,4961.12384048859237234689737239393219949,6513.078233981176804496566964106401513306,0.3760697038366288667388427912340630099486,4800.767948935466063455832699049172129322,2498.208356791534634791286688818842635663,0.1578559403223726243061118384511905122263,772.939777393772653005368050089873307073,12454.8528186219824372937932402128496878,0.2225248431499588591258812354165876538174,5432.167773042572089438999672654398174014,267.359392692842436926640877353586953598,0.3837684715887030777704934378276345315732,201.104046777287383544259360557810710377,863.46632671438861812871134331585271099,0.2013927829385047922993190579633061136408,340.83593756096990053545534203057180516,1130.82571940723105505535222066943966459,0.215077432716186281458875661411952995203,476.701581455901701644065874189459358243,13585.6785380292134923491454608822893524,0.2106221943004529442509353206447641105099,5608.433032490953696571174006472322288734,68580,"EBS"
2005,5325.23129059894922743098236677937001113,0.1652326965844500473054777273006047837316,1724.608559119848810024660734771949875046,12118.2195464372664159454005020981146855,0.2181724476797805155937941106089088215143,5181.968775135669031534747381279045732947,10289.3393162062163133500009807675915288,0.2395535898382977291776410657110970105622,4831.102413712608140354979778474657680391,8190.094469555130942261812540668008506925,0.2732520385527109791733775365330534421305,4386.401619100638289555555008893860963491,3928.125076882135473683587961430106178526,0.1663299131955511518107929737746175462526,1280.594817995783644153005890793847601228,17443.4508370362156433763828688774846965,0.1875022568425582096846727602007454050371,6410.545342170342929830351051442719757495,1672.963676113909712021501019323825153172,0.3935121609205949704753551920199834095003,1290.329840605324047168331050758932960789,2819.894545517964448002808379722893548553,0.3657723921310749699579629397543818311671,2021.621564004093602792461679057158283044,4492.85822163187416002430939904671870173,0.2910975341915284848938771824517349126681,2563.405501586781729554558310407479831099,21936.3090586680898034006922679242033983,0.1987414854459012154985449327520298085655,8544.923109139347318407987566568270856776,68580,"EBS"
2006,15135.8253609850932939967254505794374105,0.5085909193746049228673637955421578921812,15087.9689382402652697372732032479270179,13500.4680776833959161131969474019351633,0.2065907061440514488237863856781309477971,5466.579617549921682626750662334704933121,10920.7026672262647810998521214801860734,0.2200823091177151624641172445869994610733,4710.768781974648643642798857578525540752,8927.394819600787304323221958598389038237,0.2416897207380072357283255123752886804746,4229.012739299803666123553724116027304254,4573.073258082608611789974988803546125043,0.2049040501327654363893331053243088249991,1836.600814984536899505926167085674459084,28636.2934386684892101099223979813725738,0.3360249108531897297945397049224840492546,18860.1155817929476931190376121608178536,2450.791754418040150960449085942785048522,0.5016120868670787188428356992440791236136,2409.519662164113933023755057732820572434,4024.986316362260638056041188736046944978,0.2938287668453640984262534890553489373042,2318.007261176127658289538823719687789134,6475.778070780300789016490274678831993495,0.3486565018808965745104907563261887729918,4425.331373065950236026438092820419596236,35112.0715094487899991264126726602045673,0.3327575218928658195683816307552505374529,22900.2595718581808455095671096260895481,68580,"EBS"
2007,12136.7032639190304095771566069294342537,0.3336136609935270600845492524142613387161,7935.981216205508911360309160627684333854,15801.5246569156795502148386047900346409,0.2824921705039449659745709513358007591613,8749.061715303280672331438368795234034633,11883.5627381540669868935388915302135026,0.2794977310917287197064094111003928414995,6510.000492296534779689616151300745634544,9456.562802916292118411153304849769946846,0.3020420073048099920499961895883166023964,5598.307253945800828151966515648499275363,6344.961853999387431803685299940264694034,0.2692625429740264444267225920209785657905,3348.582705206894379568861230208839715357,27938.2279208347099597919952117194688945,0.2848974529946619315572469251050026558455,15600.678752627110324306529606908594895,695.985894628388063598317552144537803158,0.3278528570078515290057669606310709492705,447.234689422521765453583709796162403168,5915.672893725575828463253019006826281005,0.3771580951758725967781206688594255194833,4373.042083750917556071379384334524838086,6611.658788353963892061570571151364084168,0.356968636273023893488421853085377152981,4625.903449515285281089389552100783789261,34549.8867091886738518535657828708329787,0.2940770284260396587553709068607234682394,19914.2429111532737848183974253069186566,68580,"EBS"
2008,10423.7840967568305348117310576621310147,0.3551882481577221610516758345264897181129,7256.715000502710432587749423214570518735,26753.2184081022239229532186748133716533,0.5529828855812256741865575663187787108749,28996.3809512383798288506470790932960471,22447.2410275659895696683023121708843795,0.5935241834567355540544115952509443108721,26113.0415874155695110586579466911924767,18763.5814940785209423104153809424272259,0.6481499991014832147767159204709587075732,23836.7660439140968338309567626110894638,7989.636914023702980642803293870944427434,0.3382513813544587334587104653412446815993,5296.911216470621067301050628615549927538,37177.002504859054457764949732475502668,0.4957270882814430450431810914893460914979,36122.1085174207596663604116705163331577,621.818013390272750192812659947743773331,0.524086230368358681046430691031315686822,638.737066881185270063925792850085254898,4457.250597775116449799617712617893685257,0.3050788010928148171559988545833207054567,2665.232830337350799046767857006444502163,5079.068611165389199992430372565637458588,0.2995810342431897182242221056632028255245,2982.321549949095071636455698076172486525,42256.0711160244436577573801050411401266,0.4592002606727324516136153626843559601403,38031.8377881085322224222896959501059708,68580,"EBS"
2009,3849.179907931230108006349968959652236066,0.1987004257195289959322781919010845204824,1499.074025298905981198224724048293472335,10936.7241434207329205069716799239929289,0.2672159376914426221672535836290495353829,5728.035314623349074364447401565758185772,8946.908219608282327909711705689502712506,0.2862710411918583829927417322595379196163,5020.03183369150751854101756267996580857,7782.997479339482152579472744700189478285,0.2930291919578397850777761231965567699095,4470.065106266274512705380544454779442069,3153.72666408125076792749893522380345064,0.2556169865022204663452829276750966076842,1580.046368003333718481773807363728314997,14785.904051351963028513321648883645165,0.2303702485550244819169068883697613950887,6676.21548718456258012271925116581722751,532.583705184648235736613645438240491115,0.3401986848813787700509937222577029702027,355.12118114241578453771352473452970486,4020.811705939500333795999830392857697895,0.3863509886239627813999662934934855574166,3044.751372214635424315457918579238399559,4553.395411124148569532613475831098189015,0.3470420583300111338065650501811712888923,3097.230643099225518911568102256384840688,19339.299462476111598045935124714743354,0.2495458725486114865121525088671322651581,9459.043023331288973268100761416290780468,68580,"EBS"
2010,3673.932915202990574328286082235306180041,0.1634293563896928425186154829143232500598,1176.839843831044130778009694697994782161,10752.1342237059509468715239520516445949,0.2571846236268147658562619034902255653438,5419.955843277265939909384135527799606595,9137.499363504930861474593540881179442814,0.2695410166237911262114048672475136265452,4827.344500963192272091572212697333568959,7581.778917779700520866572711288385313567,0.2925380567018190211818030696213258799342,4347.199387062184407637769451626117597843,3170.355305926250426004951240763259281359,0.208994053879820160091777277551350505351,1298.667398944852036525937048072028839885,14426.0671389089415211998100342869507749,0.214392755895456220013632937847986648159,6061.974809661391744799038966227460175355,795.430803749556320059442656060506568358,0.3098331227795889882179491342971297300213,483.043587366374735052655830932386533181,2114.538437099378502424940811462358809525,0.4226993315876549730309987335732696077625,1751.875408597491327366201695261408482238,2909.969240848934822484383467522865377878,0.3239512411011491639380539031361737876222,1847.668768392795318735737641146859909515,17336.0363797578763436841935018098161528,0.2154250712179643844946848401608407532251,7319.849068623261467548004406949024044994,68580,"EBS"
2011,11865.4948321637158051653236454229786113,0.2812199432883930929596528339576342114318,6540.155016228010899900873940221790476957,11524.8583223152616869707938557750287218,0.2789703317141007853085772580319163031852,6301.583356303235090694511382752659498721,9813.759045407381344083029056050732769351,0.3047579421338592824451341429598025068322,5862.009182100765634521644416783243006904,8499.951108293720946900563520315279462598,0.3224282693323424566566682590316621443019,5371.624069503074417689385996138176640455,3024.907214021540740070230335459749259196,0.2026593000459994725094636317382110423126,1201.530134247491544376786755789800494156,23390.3531544789774921361175011980073331,0.209715074330437534736729112907093897435,9614.406914797215945222530862234187912473,4390.459311809206572736207157258805961128,0.3645567093688464137090723151466100723986,3137.119942688709737278444346211518301376,2224.669635735581819346078676627051342003,0.269148178693400386633877208909022165957,1173.580930079374951117298010978485957104,6615.128947544788392082285833885857303127,0.2667270975754286152792797565141842103687,3458.290922761009503938806135709618581404,30005.4821020237658842184033350838646363,0.2156042975861824704147044589487219539571,12679.8493489895437328036457996687751655,68580,"EBS"
2012,30881.5149799497770737963932264281781205,0.3489818210842667816422954577008725353204,21123.0911776661176398581926613967486266,14485.1347960270205814601180630321338589,0.2391692229436895621727716752663018923742,6790.220929464748165559361979668257418,10601.6111733359458991618036571470742498,0.2356050521329618283832771729592353375626,4895.67458024692405881480133084378073388,8377.859773645121464951902186908924875421,0.2497490647271677387316044488729142268753,4101.030780051131390058080064111687112455,6107.275022381899116508215876123208983452,0.2635090641968007294084043351332990039449,3154.271758843084953038547399850944822911,45366.6497759767976552565112894603119792,0.2831288914374605553093727772490701301813,25175.4341482355047721620839992904772236,5694.306539744497659645116496565326229671,0.4468900777054128248071545742011495355794,4987.669020368723602689725781394625365052,8550.39600068063421884079382724559948641,0.3140869314583383476743595052374101215919,5263.712579510560228171693744755471350587,14244.7025404251318784859103238109257161,0.3459493930075428726510774592877351696238,9658.774546968833492543231267723930896305,59611.3523164019295337424216132712376957,0.2915940962612759825184255904530125306393,34069.3440750029328711038340984533654056,68580,"EBS"
2013,25423.0681001202220386413460205204633159,0.3218285630169478452948818729939681577924,16036.4641693216469255971592583154828003,39157.3402984931978558839524833468271541,0.3380377989493903293321598629249552073178,25943.8558093412109049609196976917460109,23822.6325372726113246214745506047114416,0.285986606726448392819096274175775554651,13353.389531546324428658225398139603734,14397.4325572574492091098531424937089812,0.2275546022490154192239857230041747725097,6421.355996388537789805114626973438447995,24759.9077412357486467740993408531181729,0.4256223687211622051294899349350478978021,20655.2063409987124914995734283752525461,64580.4083986134198945252985038672904697,0.3197629354611612643161657251818977433528,40474.8250871296693315185965182745377371,2343.876989184366952862874617638517222169,0.3739325569740614738859101822876482345808,1717.845754964814930651554903146451634261,11054.2010634981037643510822303506412047,0.3286958528870095710775450536887517236566,7121.601291239955023846515926421322553182,13398.0780526824707172139568479891584269,0.2944697555686135989725358836301663670496,7732.844387754722706457050396745623482009,77978.486451295890611739255351856448897,0.3045796940886524515902424131116178145834,46551.3005557103912319224001694139369578,68580,"EBS"
2014,18262.4865577824375009466990826151895675,0.164926680464422604960436342532005821604,5903.463718602346432735459329960018015816,39933.8495099266049068217210018578330862,0.1588027476738715075494990214166312186304,12429.545853647614718228223248062908496,30403.5186294992093710492769260143801255,0.1703406962769811497154491613028546459447,10150.7548039333634821717276126919141941,24209.6329988649945327810322757195002699,0.1879838374919993279757687775969233877694,8919.998642183179707146036646765543321789,15724.2165110616103740406887261383328163,0.1708367872782196410064524860642701483553,5265.098277185126642398056107622636355463,58196.3360677090424077684200844730226536,0.1408691654439018347716529944162051666839,16068.2158157519925837763640513387892051,489.363931985600384931591884583614063927,0.2009518422873189783680793955812704686769,192.743624015686413239754796564875380908,8158.915360980577977967892784211531611509,0.4713847355501742450955885878266025151964,7538.136793231685012042343364684411386838,8648.279292966178362899484668795145675412,0.4514306681631833153700084462103459075265,7652.033059383667194604033691920866187762,66844.6153606752207706679047532681683299,0.14716449361086723493436481769494127094,19280.8217815272540616902954963692490011,68580,"EBS"
2015,7852.607918196816126854581737691912161994,0.1698437518378976823631595595711298806384,2614.084125455519549515723699613195060764,27240.8843044652692846676040479783573282,0.1299094598110228805735976127823103177433,6936.14318694460355507842195013040064167,22853.2443132388388599597922857072381927,0.1394651631190913621270769622318298139067,6246.973634054751359090170223536478829904,19300.9953867381259942006358779559518662,0.1525629384003159376430467003226970836197,5771.448477693353175792198830838920184543,7939.88891772714329046696817002240546206,0.113778117609520146875250929395673027608,1770.635805571861703662092771975376473442,35093.4922226620854115221857856702694902,0.1188514029175115461045338532835314914231,8174.985136518811888417554529965257179658,628.208348786322226602794409511084717297,0.3018452062146817178926672185307676966587,371.65849002697657476719485241930007304,4675.449242851955134324940701887924567853,0.3411517443978611668932888788091313712661,3126.273823483503290016416035474401246454,5303.65759163827736092773511139900928515,0.3139947688417840484096972630193725662619,3264.028649424770637515211017208270250698,40397.1498143003627724499208970692787753,0.12707524878370062168839366682765221742,10061.6166110971021806226081882070854007,68580,"EBS"
2016,6996.797949586838698917814416581701284087,0.2879532189709920055409973242208217037784,3948.910964463407020580169147891189567146,18522.9202182007384351159441349781727711,0.1309788770681056259919494441837659130124,4755.178128796003804624974746196117323868,14142.5953338877970781798070299742546627,0.1337183577734546037746481388093431507938,3706.604260495916311203516949782296833682,10694.9725782373029897776742962239519601,0.1427475619416257122558263881855421879857,2992.295270728798990994086423275460065589,7827.947639963435445338269838754220810995,0.1570296422930886733148088537694226291601,2409.270842873272461306652682805422315636,25519.7181677875771340337585515598740552,0.1489375236036640458846200939601843227281,7449.653508868484237131987188152565723909,49.65009747559716448701723069907760429989,0.3259057382342529305926432691916761964481,31.71525327552673897260684361403241109592,1429.329519276472907228191279320797929149,0.303294875371402655254941911133712626076,849.676304090704450283136669739890930589,1478.979616752070071715208510019875533454,0.2976504714724210839358033973862756671144,862.829201239734429442574948261145533071,26998.6977845396472057489670615797495886,0.1500744389544933766125824941203152475822,7941.556268132753277032731602132021763611,68580,"EBS"
2017,4565.176020986639156299066261661915074805,0.2078351221394307617936734492712727962775,1859.655675183127012305632282062240877514,19387.3140129500563587381905204173390496,0.1655915807399704929699398680278507796074,6292.336908464897978074033084112655610842,15674.5068380057388954446196602791108368,0.1699567662686015091986468722725442263691,5221.417450283373430896341672030966123087,12470.4772123938286129456497470302125407,0.179994467560030780830036859194051741633,4399.449135886075169078933588231809900679,6916.836800556227745792540773387126508974,0.1585547035813099621668506447549554758604,2149.526136919678565205028950632911174235,23952.4900339366955150372567820792541244,0.1660227616187246930747047716120388296431,7794.250744435135829160610032642005273489,157.836851008191850627426084532805265515,0.3935052563471488158790541719267148793727,121.734875813330325687349858806680875592,1985.664980553102315399853421498019111028,0.1975974949147997062138026082746358027571,769.030354758781484903340514682877606866,2143.501831561294166027279506030824376546,0.1975189603464519225819246900103692876479,829.829216410576567838923172585809311097,26095.991865497989681064536288110078501,0.1645984326947787128611720528366811250033,8418.904346926260734011355830953145603488,68580,"EBS"
2018,2710.855864724957045858153228736164487455,0.1643056185583279702712666085047162087934,873.001345365166035382324607456601448805,11058.209613215593734074698069259748434,0.1442527276666824054222406019815902268453,3126.546723639905702545957635851889567376,8861.135136164943418892415131067845480807,0.1497175702407010945857438497965404709419,2600.26853943579397384587504737152507543,7354.630576557963983675741695943815261874,0.1618389676991137805108671050686938826248,2332.921007824218631023904907704988664851,3703.579036657629750398956373315933172142,0.1338093898886122890171983710468287816071,971.324356546847293442725187008890803541,13769.0654779405507799328512979959129215,0.1327170312720350136185036353259010865555,3581.683407500166265293174866797514911858,989.622520453270252108562653333859982706,0.2535873408731605077587028369887808109556,491.873257122681811964258481617088349895,598.172266459005497059267718935574088826,0.2292741584344611576859368793246644415901,268.805068262796574784589230004203033003,1587.794786912275749167830372269434071518,0.2077444995171339610542458999564031822058,646.517041352289976317578202416977276165,15356.860264852826529100681670265346993,0.1323262587844273517009988759265148800397,3982.94709642548117930685545783822597208,68580,"EBS"
2019,4413.714990156992848446748231361142740021,0.4267686344006187586260020673643418730586,3691.924833206366995379515979069793726725,6376.512050400450055652439132370733544031,0.1877830498617624942799777933266245065497,2346.905725396775139092841551823978181359,5520.83277599382492227236988040167322802,0.1975855002175835381859010056658375063408,2138.039551098245637693624249953148138342,4769.160381563878452217136943539326277784,0.2074091095891260418681986961651697850154,1938.767924126685244568662293484346577465,1607.351668836571603435302188831407266246,0.2094795617122940073959207679646086908559,659.9463532866023489767188054906365698,10790.227040557442904099187363731876284,0.2551167643945562873815768724767770542938,5395.424906952540481432974722935353158778,1481.100799631757239072785154993087917563,0.3294518622113717851519009664839645307337,956.384776460411143235058242701422579036,652.257568284476098052516665771111646715,0.3415282530099127428780071760381624337512,436.618200105034341091431040162318408178,2133.358367916233337125301820764199564274,0.3107226060907182550431441342981640474417,1299.250036736571787040013773276133424869,12923.5854084736762412244891844960758483,0.2549927979523674779481141713637426873359,6459.025557650861588389310145431606797894,68580,"EBS"
2021,7703.828456601904019778429155097772182138,0.1741943916629540015189839602116120168272,2630.248874488104104872179675596834935364,5023.095755131415376929596455782395510538,0.2153420645432848569713618651476184230978,2120.100268204874497283191089887320153503,3514.040500106713090337207199605035604705,0.2232987929652615031322286394493353517629,1537.974764125550921952302362282568858693,2402.567427152694778025078939376501957576,0.2279154951929855589896729718548508128938,1073.261395992325630159610607568201457318,2620.528327978720598904517516405893552953,0.2249193258915833995058041011139911475863,1155.238631417193132994267479486231823115,12726.9242117333193967080256108801676926,0.1784670508012017821848995130533334367542,4451.819794483372308837842124226791999794,1063.15319385659790844062410207968425061,0.2758132596695155079732463570492057389421,574.734225934263412899028234980565804565,2816.200870966945498927131302340659543057,0.215659412467917856112121781185642802845,1190.38684143976522285088541972894248962,3879.354064823543407367755404420343793662,0.2008049763113603665013090050048696423504,1526.827458136931515863953681415724084903,16606.2782765568628040757810153005114863,0.1637950010264852630003834326899066156559,5331.249720015273283638731262843553210644,68580,"EBS"
2022,6035.896942856913188541800938633910121801,0.183024558996755560778771748863975276654,2165.246057187853205888602596987041060047,8725.231511786660516920471665219056621613,0.2021253580996433553414228528572695220059,3456.637465891455788321421302190888806239,6450.426150635873260605108857557650633324,0.2218557238686250307319240646883957574976,2804.885367304443163184091564592307359165,4676.265557557342429971289685017352920544,0.2336640202793887314108115304335256240538,2141.643019742856392556567319921417018543,4048.965954229318086949181980201703701089,0.1854022814752351369700233892022243488527,1471.347550038149398070529564110457552512,14761.1284546435737054622726038529667434,0.1786902814109905859526686469204318103065,5169.833587107919915412881151283901831086,690.246413592870591092263592307794839384,0.3761169954722904433347095229651751073772,508.842278143505872669673499194187516498,1799.705786264910011079035555937593825617,0.2298921104217538271760866592012039390495,810.926796231656689728303471376305164218,2489.952199857780602171299148245388665006,0.207659940756905841635268728263788742061,1013.44411956758842393619632572111839007,17251.0806545013543076335717520983554084,0.1639997682645193956544210180995564141262,5545.17953011548115485407372226628882452,68580,"EBS"
2023,3956.337458784149165262275861611613989646,0.1458010954392405474405609771953041478815,1130.603137419339090461265695539505940144,6382.14238752320609531947609204035635466,0.1555830055162301741557255423719104426282,1946.187672795443199974051914809809730744,4702.360653655975412011799345290552855398,0.1754816234570924529808916471481123026496,1617.348647905237829259591669804814349975,3581.253636696258273155199843947042466706,0.1872897489597777234925713053312529327647,1314.634905373141125311959487272483944761,2800.888750826947822164276248093313887964,0.1428318813507431782150681968491039641661,784.110171080101935032087817123511038833,10338.4798463073552605817519536519703443,0.1368991830911880399920699122884941644214,2774.045712913808902863488603590794453387,1017.131196612142666394290296032523086119,0.2620574457012263433159274430133126132743,522.431734521331507495176593059667614195,1605.368843402204066020292710884807278182,0.2289549391989815457504616827725797214842,720.411966828858278387617850448724677903,2622.500040014346732414583006917330364291,0.1984857851377913829688317864625220276257,1020.236799753628382397978497317647911233,12960.9798863217019929963349605693007086,0.1317309718033012300887353864791189366155,3346.43045285846907518534176565757075515,68580,"EBS"
