"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
3162007,-17422,201702,162,68,"BB-18",7,68580,1,,37,2,,,,22,,,,,1,5.9,,"","BB-18"
3162008,-17422,201702,162,68,"BB-18",7,68580,1,,44.8,2,,,,34,,,,,1,7.2,,"","BB-18"
3162009,-17422,201702,162,68,"BB-18",7,68580,1,,48.7,2,,,,50,,,,,1,8,,"","BB-18"
3163066,-17429,201702,162,74,"AA-02",7,68580,1,,30,2,,,,8,,,,,1,3.8,,"","AA-02"
3163067,-17429,201702,162,74,"AA-02",7,68580,1,,32.7,2,,,,12,,,,,1,5,,"","AA-02"
3163068,-17429,201702,162,74,"AA-02",7,68580,1,,30,2,,,,8,,,,,1,4.8,,"","AA-02"
3163069,-17429,201702,162,74,"AA-02",7,68580,1,,32.2,2,,,,10,,,,,1,4.9,,"","AA-02"
3163070,-17429,201702,162,74,"AA-02",7,68580,1,,34.1,2,,,,16,,,,,1,5.4,,"","AA-02"
3162740,-17425,201702,162,71,"AA-18",7,68580,1,,29.6,2,,,,12,,,,,81.0716,4.7,,"","AA-18"
3162741,-17425,201702,162,71,"AA-18",7,68580,1,,32.9,2,,,,12,,,,,81.0716,4.8,,"","AA-18"
3162742,-17425,201702,162,71,"AA-18",7,68580,1,,33.3,2,,,,18,,,,,81.0716,5.2,,"","AA-18"
3162743,-17425,201702,162,71,"AA-18",7,68580,1,,41.3,2,,,,26,,,,,81.0716,6.6,,"","AA-18"
3162744,-17425,201702,162,71,"AA-18",7,68580,1,,36.1,2,,,,16,,,,,81.0716,6,,"","AA-18"
3162907,-17438,201702,162,83,"W-02",7,68580,1,,31.8,2,,,,10,,,,,1,4.6,,"","W-02"
3162908,-17438,201702,162,83,"W-02",7,68580,1,,33.2,2,,,,14,,,,,1,4.8,,"","W-02"
3162909,-17438,201702,162,83,"W-02",7,68580,1,,31,2,,,,12,,,,,1,4.6,,"","W-02"
3162910,-17438,201702,162,83,"W-02",7,68580,1,,31.2,2,,,,10,,,,,1,4.6,,"","W-02"
3162911,-17438,201702,162,83,"W-02",7,68580,1,,38.2,2,,,,18,,,,,1,5.7,,"","W-02"
3162912,-17438,201702,162,83,"W-02",7,68580,1,,34.7,2,,,,18,,,,,1,5.1,,"","W-02"
3162921,-17441,201702,162,84,"V-02",7,68580,1,,29.5,2,,,,12,,,,,1,4.1,,"","V-02"
3162922,-17441,201702,162,84,"V-02",7,68580,1,,37.1,2,,,,18,,,,,1,5.4,,"","V-02"
3162923,-17441,201702,162,84,"V-02",7,68580,1,,36,2,,,,18,,,,,1,5.3,,"","V-02"
3162932,-17442,201702,162,85,"V-01",7,68580,1,,30.8,2,,,,12,,,,,1,4.4,,"","V-01"
3162933,-17442,201702,162,85,"V-01",7,68580,1,,40.5,2,,,,24,,,,,1,6.2,,"","V-01"
3162934,-17442,201702,162,85,"V-01",7,68580,1,,37.9,2,,,,18,,,,,1,6.5,,"","V-01"
3163608,-17428,201702,162,73,"BB-02",7,68580,1,,32.9,2,,,,14,,,,,33.85738,5.2,,"","BB-02"
3163609,-17428,201702,162,73,"BB-02",7,68580,1,,31.3,2,,,,14,,,,,33.85738,4.5,,"","BB-02"
3163610,-17428,201702,162,73,"BB-02",7,68580,1,,39.6,2,,,,24,,,,,33.85738,6,,"","BB-02"
3163611,-17428,201702,162,73,"BB-02",7,68580,1,,46.2,2,,,,36,,,,,33.85738,7.4,,"","BB-02"
3163612,-17428,201702,162,73,"BB-02",7,68580,1,,34.9,2,,,,16,,,,,33.85738,5.6,,"","BB-02"
3163766,-17084,201702,162,7,"W-21",7,68580,1,,51.8,2,,,,50,,,,,16.39616,7.8,,"","W-21"
3163767,-17084,201702,162,7,"W-21",7,68580,1,,40.7,2,,,,26,,,,,16.39616,6.7,,"","W-21"
3163768,-17084,201702,162,7,"W-21",7,68580,1,,44.8,2,,,,34,,,,,16.39616,7.4,,"","W-21"
3163769,-17084,201702,162,7,"W-21",7,68580,1,,51.1,2,,,,52,,,,,16.39616,11.1,,"","W-21"
3163770,-17084,201702,162,7,"W-21",7,68580,1,,35.2,2,,,,14,,,,,16.39616,4.9,,"","W-21"
3163949,-17085,201702,162,8,"V-21",7,68580,1,,33.6,2,,,,14,,,,,26.22298,5.4,,"","V-21"
3163950,-17085,201702,162,8,"V-21",7,68580,1,,34.9,2,,,,16,,,,,26.22298,4.7,,"","V-21"
3163951,-17085,201702,162,8,"V-21",7,68580,1,,41.6,2,,,,28,,,,,26.22298,6.3,,"","V-21"
3163952,-17085,201702,162,8,"V-21",7,68580,1,,40.8,2,,,,26,,,,,26.22298,6.1,,"","V-21"
3163953,-17085,201702,162,8,"V-21",7,68580,1,,40.2,2,,,,26,,,,,26.22298,4.8,,"","V-21"
3163262,-17430,201702,162,75,"AA-01",7,68580,1,,32,2,,,,14,,,,,11.40754,4.9,,"","AA-01"
3163263,-17430,201702,162,75,"AA-01",7,68580,1,,34,2,,,,16,,,,,11.40754,5.4,,"","AA-01"
3163264,-17430,201702,162,75,"AA-01",7,68580,1,,33.3,2,,,,14,,,,,11.40754,5.2,,"","AA-01"
3163265,-17430,201702,162,75,"AA-01",7,68580,1,,31.5,2,,,,12,,,,,11.40754,4.6,,"","AA-01"
3163266,-17430,201702,162,75,"AA-01",7,68580,1,,37.4,2,,,,22,,,,,11.40754,5.6,,"","AA-01"
3163489,-17062,201702,162,1,"W-27",7,68580,1,,38.5,2,,,,22,,,,,1,6,,"","W-27"
3163490,-17062,201702,162,1,"W-27",7,68580,1,,39.2,2,,,,24,,,,,1,6.4,,"","W-27"
3163491,-17062,201702,162,1,"W-27",7,68580,1,,58,2,,,,74,,,,,1,8.9,,"","W-27"
3163492,-17062,201702,162,1,"W-27",7,68580,1,,62,2,,,,94,,,,,1,10.6,,"","W-27"
3163493,-17062,201702,162,1,"W-27",7,68580,1,,67.4,2,,,,118,,,,,1,12.5,,"","W-27"
3164267,-17087,201702,162,10,"T-20",7,68580,1,,43.4,2,,,,30,,,,,59.13776,6.8,,"","T-20"
3164268,-17087,201702,162,10,"T-20",7,68580,1,,43.3,2,,,,34,,,,,59.13776,6.7,,"","T-20"
3164269,-17087,201702,162,10,"T-20",7,68580,1,,37.5,2,,,,22,,,,,59.13776,6.4,,"","T-20"
3164270,-17087,201702,162,10,"T-20",7,68580,1,,35.3,2,,,,18,,,,,59.13776,5.2,,"","T-20"
3164271,-17087,201702,162,10,"T-20",7,68580,1,,37.8,2,,,,24,,,,,59.13776,5.6,,"","T-20"
3164479,-17064,201702,162,3,"W-25",7,68580,1,,38.1,2,,,,22,,,,,8.50691,6.3,,"","W-25"
3164480,-17064,201702,162,3,"W-25",7,68580,1,,48.4,2,,,,42,,,,,8.50691,7.6,,"","W-25"
3164481,-17064,201702,162,3,"W-25",7,68580,1,,55.5,2,,,,64,,,,,8.50691,8.8,,"","W-25"
3164482,-17064,201702,162,3,"W-25",7,68580,1,,58.5,2,,,,74,,,,,8.50691,10.4,,"","W-25"
3164483,-17064,201702,162,3,"W-25",7,68580,1,,44,2,,,,32,,,,,8.50691,5.3,,"","W-25"
3165251,-17063,201702,162,2,"W-26",7,68580,1,,49.2,2,,,,52,,,,,1,9.6,,"","W-26"
3165252,-17063,201702,162,2,"W-26",7,68580,1,,37.9,2,,,,22,,,,,1,4.6,,"","W-26"
3165253,-17063,201702,162,2,"W-26",7,68580,1,,35.8,2,,,,16,,,,,1,5.6,,"","W-26"
3165254,-17063,201702,162,2,"W-26",7,68580,1,,55.5,2,,,,76,,,,,1,9.6,,"","W-26"
3165255,-17063,201702,162,2,"W-26",7,68580,1,,56.2,2,,,,68,,,,,1,9.9,,"","W-26"
3165332,-17065,201702,162,4,"W-24",7,68580,1,,51,2,,,,50,,,,,38.21244,9,,"","W-24"
3165333,-17065,201702,162,4,"W-24",7,68580,1,,45.1,2,,,,34,,,,,38.21244,7.2,,"","W-24"
3165334,-17065,201702,162,4,"W-24",7,68580,1,,41.1,2,,,,26,,,,,38.21244,5.5,,"","W-24"
3165335,-17065,201702,162,4,"W-24",7,68580,1,,37.2,2,,,,20,,,,,38.21244,5.7,,"","W-24"
3166512,-17404,201702,94,50,"AA-04",7,68580,1,,31.9,2,,,,12,,,,,1,4.6,,"","AA-04"
3166530,-17402,201702,94,48,"BB-05",7,68580,1,,27.3,2,,,,8,,,,,1,4.7,,"","BB-05"
3166531,-17402,201702,94,48,"BB-05",7,68580,1,,27,2,,,,8,,,,,1,4.4,,"","BB-05"
3166532,-17402,201702,94,48,"BB-05",7,68580,1,,30.5,2,,,,10,,,,,1,5.2,,"","BB-05"
3166533,-17402,201702,94,48,"BB-05",7,68580,1,,29.5,2,,,,10,,,,,1,29.5,,"","BB-05"
3166534,-17402,201702,94,48,"BB-05",7,68580,1,,32.9,2,,,,16,,,,,1,6.6,,"","BB-05"
3166535,-17402,201702,94,48,"BB-05",7,68580,1,,37,2,,,,24,,,,,1,4.7,,"","BB-05"
3166573,-17371,201702,94,24,"Y-03",7,68580,1,,33.2,2,,,,14,,,,,2.39497,4.7,,"","Y-03"
3166574,-17371,201702,94,24,"Y-03",7,68580,1,,30.9,2,,,,11,,,,,2.39497,5.8,,"","Y-03"
3166575,-17371,201702,94,24,"Y-03",7,68580,1,,28,2,,,,8,,,,,2.39497,4,,"","Y-03"
3166576,-17371,201702,94,24,"Y-03",7,68580,1,,33.8,2,,,,16,,,,,2.39497,5,,"","Y-03"
3166577,-17371,201702,94,24,"Y-03",7,68580,1,,27.3,2,,,,10,,,,,2.39497,4,,"","Y-03"
3168262,-17071,201702,94,6,"V-23",7,68580,1,,31.9,2,,,,10,,,,,50.77876,4.5,,"","V-23"
3168263,-17071,201702,94,6,"V-23",7,68580,1,,42.1,2,,,,25,,,,,50.77876,6.7,,"","V-23"
3168264,-17071,201702,94,6,"V-23",7,68580,1,,48.7,2,,,,40,,,,,50.77876,8.1,,"","V-23"
3168265,-17071,201702,94,6,"V-23",7,68580,1,,25.9,2,,,,5,,,,,50.77876,3.3,,"","V-23"
3169214,-17078,201702,94,13,"R-21",7,68580,1,,68.6,2,,,,130,,,,,1,14.8,,"","R-21"
3169248,-17079,201702,94,14,"R-19",7,68580,1,,43.7,2,,,,34,,,,,1,8.5,,"","R-19"
3169249,-17079,201702,94,14,"R-19",7,68580,1,,39.6,2,,,,24,,,,,1,6.3,,"","R-19"
3169250,-17079,201702,94,14,"R-19",7,68580,1,,26.7,2,,,,8,,,,,1,3.9,,"","R-19"
3169251,-17079,201702,94,14,"R-19",7,68580,1,,37.2,2,,,,20,,,,,1,5.2,,"","R-19"
3169367,-17077,201702,94,12,"S-21",7,68580,1,,44.7,2,,,,32,,,,,59.26016,6.8,,"","S-21"
3169368,-17077,201702,94,12,"S-21",7,68580,1,,44.3,2,,,,38,,,,,59.26016,8.6,,"","S-21"
3169369,-17077,201702,94,12,"S-21",7,68580,1,,33.6,2,,,,14,,,,,59.26016,5.2,,"","S-21"
3169370,-17077,201702,94,12,"S-21",7,68580,1,,38.6,2,,,,22,,,,,59.26016,5.3,,"","S-21"
3169371,-17077,201702,94,12,"S-21",7,68580,1,,45,2,,,,36,,,,,59.26016,7.4,,"","S-21"
3169571,-17078,201702,94,13,"R-21",7,68580,1,,35.5,2,,,,15,,,,,53.17758,5.6,,"","R-21"
3169572,-17078,201702,94,13,"R-21",7,68580,1,,40.7,2,,,,25,,,,,53.17758,7,,"","R-21"
3169573,-17078,201702,94,13,"R-21",7,68580,1,,44.1,2,,,,35,,,,,53.17758,8.2,,"","R-21"
3169574,-17078,201702,94,13,"R-21",7,68580,1,,49.1,2,,,,45,,,,,53.17758,8.1,,"","R-21"
3169575,-17078,201702,94,13,"R-21",7,68580,1,,53.7,2,,,,65,,,,,53.17758,11,,"","R-21"
3167011,-17070,201702,94,5,"U-23",7,68580,1,,46.6,2,,,,44,,,,,32.1808,9.2,,"","U-23"
3167012,-17070,201702,94,5,"U-23",7,68580,1,,41.2,2,,,,26,,,,,32.1808,6.3,,"","U-23"
3167013,-17070,201702,94,5,"U-23",7,68580,1,,49.2,2,,,,48,,,,,32.1808,9.8,,"","U-23"
3167014,-17070,201702,94,5,"U-23",7,68580,1,,35.9,2,,,,16,,,,,32.1808,5.2,,"","U-23"
3167015,-17070,201702,94,5,"U-23",7,68580,1,,38.5,2,,,,22,,,,,32.1808,6.2,,"","U-23"
3167140,-17407,201702,94,53,"ZZ-03",7,68580,1,,23.9,2,,,,6,,,,,1,3,,"","ZZ-03"
3167141,-17407,201702,94,53,"ZZ-03",7,68580,1,,29.6,2,,,,12,,,,,1,4.4,,"","ZZ-03"
3167142,-17407,201702,94,53,"ZZ-03",7,68580,1,,39.9,2,,,,28,,,,,1,7.3,,"","ZZ-03"
3167143,-17407,201702,94,53,"ZZ-03",7,68580,1,,43,2,,,,30,,,,,1,6.2,,"","ZZ-03"
3167144,-17407,201702,94,53,"ZZ-03",7,68580,1,,27,2,,,,8,,,,,1,4,,"","ZZ-03"
3167155,-17405,201702,94,51,"BB-03",7,68580,1,,29.2,2,,,,10,,,,,1,4.4,,"","BB-03"
3167156,-17405,201702,94,51,"BB-03",7,68580,1,,24.8,2,,,,6,,,,,1,3.6,,"","BB-03"
3167157,-17405,201702,94,51,"BB-03",7,68580,1,,25.4,2,,,,6,,,,,1,3.5,,"","BB-03"
3167158,-17405,201702,94,51,"BB-03",7,68580,1,,23.2,2,,,,6,,,,,1,4.3,,"","BB-03"
3167159,-17405,201702,94,51,"BB-03",7,68580,1,,26.4,2,,,,8,,,,,1,3.7,,"","BB-03"
3167231,-17403,201702,94,49,"BB-04",7,68580,1,,39.6,2,,,,26,,,,,1,5.3,,"","BB-04"
3167232,-17403,201702,94,49,"BB-04",7,68580,1,,41.2,2,,,,24,,,,,1,8.9,,"","BB-04"
3167233,-17403,201702,94,49,"BB-04",7,68580,1,,38.3,2,,,,22,,,,,1,4.9,,"","BB-04"
3167234,-17403,201702,94,49,"BB-04",7,68580,1,,40.1,2,,,,26,,,,,1,5.6,,"","BB-04"
3167235,-17403,201702,94,49,"BB-04",7,68580,1,,35.8,2,,,,20,,,,,1,5,,"","BB-04"
3167270,-17417,201702,94,54,"U-02",7,68580,1,,23.2,2,,,,6,,,,,1,3.8,,"","U-02"
3167271,-17417,201702,94,54,"U-02",7,68580,1,,36.4,2,,,,22,,,,,1,5.8,,"","U-02"
3167272,-17417,201702,94,54,"U-02",7,68580,1,,35.2,2,,,,18,,,,,1,5.5,,"","U-02"
3167273,-17417,201702,94,54,"U-02",7,68580,1,,50.5,2,,,,52,,,,,1,8.7,,"","U-02"
3167289,-17406,201702,94,52,"AA-03",7,68580,1,,27.8,2,,,,10,,,,,1,5.4,,"","AA-03"
3167290,-17406,201702,94,52,"AA-03",7,68580,1,,30.9,2,,,,12,,,,,1,5,,"","AA-03"
3167291,-17406,201702,94,52,"AA-03",7,68580,1,,38,2,,,,24,,,,,1,6.2,,"","AA-03"
3167292,-17406,201702,94,52,"AA-03",7,68580,1,,30.7,2,,,,14,,,,,1,5.5,,"","AA-03"
3167293,-17406,201702,94,52,"AA-03",7,68580,1,,36.6,2,,,,18,,,,,1,5.1,,"","AA-03"
3168266,-17071,201702,94,6,"V-23",7,68580,1,,37.6,2,,,,20,,,,,50.77876,5.6,,"","V-23"
3168288,-17072,201702,94,7,"V-22",7,68580,1,,43.4,2,,,,30,,,,,55.15347,6.7,,"","V-22"
3168289,-17072,201702,94,7,"V-22",7,68580,1,,53.8,2,,,,60,,,,,55.15347,9.5,,"","V-22"
3168290,-17072,201702,94,7,"V-22",7,68580,1,,41.2,2,,,,25,,,,,55.15347,7.4,,"","V-22"
3168291,-17072,201702,94,7,"V-22",7,68580,1,,33.5,2,,,,15,,,,,55.15347,4.8,,"","V-22"
3168292,-17072,201702,94,7,"V-22",7,68580,1,,28.1,2,,,,10,,,,,55.15347,3.8,,"","V-22"
3168310,-17073,201702,94,8,"U-22",7,68580,1,,41.3,2,,,,30,,,,,43.11387,6.5,,"","U-22"
3168311,-17073,201702,94,8,"U-22",7,68580,1,,43.5,2,,,,30,,,,,43.11387,6.4,,"","U-22"
3168312,-17073,201702,94,8,"U-22",7,68580,1,,42.5,2,,,,30,,,,,43.11387,6.7,,"","U-22"
3168313,-17073,201702,94,8,"U-22",7,68580,1,,37.7,2,,,,20,,,,,43.11387,5.6,,"","U-22"
3168314,-17073,201702,94,8,"U-22",7,68580,1,,44.7,2,,,,35,,,,,43.11387,7.3,,"","U-22"
3168365,-17074,201702,94,9,"T-22",7,68580,1,,48.8,2,,,,50,,,,,49.61482,9.1,,"","T-22"
3168366,-17074,201702,94,9,"T-22",7,68580,1,,48.2,2,,,,45,,,,,49.61482,8.5,,"","T-22"
3167404,-17066,201702,94,1,"V-24",7,68580,1,,47.3,2,,,,40,,,,,78.59442,7.2,,"","V-24"
3167405,-17066,201702,94,1,"V-24",7,68580,1,,35.9,2,,,,20,,,,,78.59442,5.5,,"","V-24"
3167406,-17066,201702,94,1,"V-24",7,68580,1,,33.6,2,,,,15,,,,,78.59442,5,,"","V-24"
3167407,-17066,201702,94,1,"V-24",7,68580,1,,28.5,2,,,,10,,,,,78.59442,4.6,,"","V-24"
3167408,-17066,201702,94,1,"V-24",7,68580,1,,40.6,2,,,,25,,,,,78.59442,6.8,,"","V-24"
3165960,-17083,201702,162,6,"W-22",7,68580,1,,31,2,,,,12,,,,,219.45251,4.6,,"","W-22"
3165961,-17083,201702,162,6,"W-22",7,68580,1,,45.6,2,,,,38,,,,,219.45251,7.4,,"","W-22"
3165962,-17083,201702,162,6,"W-22",7,68580,1,,45.1,2,,,,36,,,,,219.45251,8.3,,"","W-22"
3165963,-17083,201702,162,6,"W-22",7,68580,1,,40.4,2,,,,26,,,,,219.45251,6.3,,"","W-22"
3165964,-17083,201702,162,6,"W-22",7,68580,1,,33.9,2,,,,16,,,,,219.45251,5.3,,"","W-22"
3167485,-17068,201702,94,3,"T-24",7,68580,1,,59.3,2,,,,80,,,,,65.59746,10.5,,"","T-24"
3167486,-17068,201702,94,3,"T-24",7,68580,1,,55.8,2,,,,70,,,,,65.59746,11.6,,"","T-24"
3167487,-17068,201702,94,3,"T-24",7,68580,1,,50.8,2,,,,50,,,,,65.59746,8.8,,"","T-24"
3167488,-17068,201702,94,3,"T-24",7,68580,1,,44.6,2,,,,32,,,,,65.59746,7.5,,"","T-24"
3167489,-17068,201702,94,3,"T-24",7,68580,1,,38.7,2,,,,22,,,,,65.59746,6.2,,"","T-24"
3167490,-17068,201702,94,3,"T-24",7,68580,1,,35.6,2,,,,16,,,,,65.59746,5.8,,"","T-24"
3168543,-17069,201702,94,4,"T-23",7,68580,1,,45.4,2,,,,35,,,,,24.4778,7.6,,"","T-23"
3168544,-17069,201702,94,4,"T-23",7,68580,1,,41.8,2,,,,25,,,,,24.4778,7,,"","T-23"
3168545,-17069,201702,94,4,"T-23",7,68580,1,,38.8,2,,,,20,,,,,24.4778,6,,"","T-23"
3168546,-17069,201702,94,4,"T-23",7,68580,1,,61.9,2,,,,90,,,,,24.4778,11.2,,"","T-23"
3168547,-17069,201702,94,4,"T-23",7,68580,1,,55.7,2,,,,70,,,,,24.4778,9.4,,"","T-23"
3166009,-17086,201702,162,9,"U-20",7,68580,1,,33.8,2,,,,14,,,,,53.23156,5.1,,"","U-20"
3166010,-17086,201702,162,9,"U-20",7,68580,1,,37.6,2,,,,20,,,,,53.23156,6,,"","U-20"
3166011,-17086,201702,162,9,"U-20",7,68580,1,,39.1,2,,,,24,,,,,53.23156,5.2,,"","U-20"
3166012,-17086,201702,162,9,"U-20",7,68580,1,,40.5,2,,,,26,,,,,53.23156,7.3,,"","U-20"
3166013,-17086,201702,162,9,"U-20",7,68580,1,,41.1,2,,,,26,,,,,53.23156,6.8,,"","U-20"
3166097,-17082,201702,162,5,"W-23",7,68580,1,,37.6,2,,,,20,,,,,82.86584,6.2,,"","W-23"
3166098,-17082,201702,162,5,"W-23",7,68580,1,,36.8,2,,,,18,,,,,82.86584,6,,"","W-23"
3166099,-17082,201702,162,5,"W-23",7,68580,1,,34.8,2,,,,18,,,,,82.86584,5.8,,"","W-23"
3166100,-17082,201702,162,5,"W-23",7,68580,1,,41.4,2,,,,32,,,,,82.86584,8.5,,"","W-23"
3166101,-17082,201702,162,5,"W-23",7,68580,1,,42.8,2,,,,34,,,,,82.86584,9.2,,"","W-23"
3167698,-17067,201702,94,2,"U-24",7,68580,1,,42.3,2,,,,35,,,,,45.08999,7,,"","U-24"
3167699,-17067,201702,94,2,"U-24",7,68580,1,,46,2,,,,35,,,,,45.08999,6.9,,"","U-24"
3167700,-17067,201702,94,2,"U-24",7,68580,1,,52.2,2,,,,60,,,,,45.08999,9.1,,"","U-24"
3167701,-17067,201702,94,2,"U-24",7,68580,1,,39.5,2,,,,20,,,,,45.08999,5.9,,"","U-24"
3167702,-17067,201702,94,2,"U-24",7,68580,1,,42.7,2,,,,30,,,,,45.08999,6.6,,"","U-24"
3166252,-17372,201702,94,25,"Y-04",7,68580,1,,35.9,2,,,,20,,,,,1,5.7,,"","Y-04"
3166253,-17372,201702,94,25,"Y-04",7,68580,1,,30.4,2,,,,12,,,,,1,3.4,,"","Y-04"
3166254,-17372,201702,94,25,"Y-04",7,68580,1,,27.8,2,,,,10,,,,,1,4.1,,"","Y-04"
3168796,-17075,201702,94,10,"U-21",7,68580,1,,37.4,2,,,,20,,,,,26.92982,5.7,,"","U-21"
3168797,-17075,201702,94,10,"U-21",7,68580,1,,43.5,2,,,,30,,,,,26.92982,7.2,,"","U-21"
3168798,-17075,201702,94,10,"U-21",7,68580,1,,39.4,2,,,,25,,,,,26.92982,6.2,,"","U-21"
3168799,-17075,201702,94,10,"U-21",7,68580,1,,39.7,2,,,,25,,,,,26.92982,5.9,,"","U-21"
3168800,-17075,201702,94,10,"U-21",7,68580,1,,33.3,2,,,,15,,,,,26.92982,4.9,,"","U-21"
3168933,-17076,201702,94,11,"T-21",7,68580,1,,53.6,2,,,,55,,,,,115.41122,8.9,,"","T-21"
3168934,-17076,201702,94,11,"T-21",7,68580,1,,33,2,,,,15,,,,,115.41122,5.2,,"","T-21"
3168935,-17076,201702,94,11,"T-21",7,68580,1,,21.8,2,,,,3,,,,,115.41122,3,,"","T-21"
3168936,-17076,201702,94,11,"T-21",7,68580,1,,45,2,,,,35,,,,,115.41122,7.5,,"","T-21"
3168937,-17076,201702,94,11,"T-21",7,68580,1,,43.2,2,,,,30,,,,,115.41122,6.8,,"","T-21"
3168969,-17074,201702,94,9,"T-22",7,68580,1,,37.3,2,,,,15,,,,,49.61482,5.4,,"","T-22"
3168970,-17074,201702,94,9,"T-22",7,68580,1,,38.6,2,,,,25,,,,,49.61482,6.3,,"","T-22"
3168971,-17074,201702,94,9,"T-22",7,68580,1,,39.9,2,,,,25,,,,,49.61482,6.3,,"","T-22"
3166471,-17392,201702,94,40,"CC-07",7,68580,1,,30.7,2,,,,14,,,,,1,4.6,,"","CC-07"
3166497,-17401,201702,94,47,"CC-05",7,68580,1,,27.8,2,,,,8,,,,,1,4.2,,"","CC-05"
3166498,-17401,201702,94,47,"CC-05",7,68580,1,,29.7,2,,,,12,,,,,1,4.6,,"","CC-05"
3166499,-17401,201702,94,47,"CC-05",7,68580,1,,34.8,2,,,,16,,,,,1,4.4,,"","CC-05"
3342817,-19487,201902,162,3,"W-25",7,68580,1,,75.9,2,,,,166,,,,,31.8984,13.5,,"","W-25"
3342897,-19579,201902,162,14,"DD-02",7,68580,1,,31.5,2,,,,10,,,,,1,4.5,,"","DD-02"
3342898,-19579,201902,162,14,"DD-02",7,68580,1,,31.5,2,,,,10,,,,,1,4.5,,"","DD-02"
3343320,-19487,201902,162,3,"W-25",7,68580,1,,73.8,2,,,,130,,,,,31.8984,14,,"","W-25"
3343321,-19487,201902,162,3,"W-25",7,68580,1,,46.9,2,,,,36,,,,,31.8984,7.6,,"","W-25"
3343322,-19487,201902,162,3,"W-25",7,68580,1,,54.2,2,,,,52,,,,,31.8984,9.3,,"","W-25"
3343324,-19487,201902,162,3,"W-25",7,68580,1,,102.6,2,,,,434,,,,,1,24.8,,"","W-25"
3343325,-19487,201902,162,3,"W-25",7,68580,1,,98.9,2,,,,366,,,,,1,19.9,,"","W-25"
3342955,-19486,201902,162,2,"W-26",7,68580,1,,107.4,2,,,,424,,,,,1,26.6,,"","W-26"
3342960,-19486,201902,162,2,"W-26",7,68580,1,,76.1,2,,,,142,,,,,10.77649,,,"","W-26"
3342961,-19486,201902,162,2,"W-26",7,68580,1,,56,2,,,,52,,,,,10.77649,,,"","W-26"
3342962,-19486,201902,162,2,"W-26",7,68580,1,,53.4,2,,,,46,,,,,10.77649,8.1,,"","W-26"
3342963,-19486,201902,162,2,"W-26",7,68580,1,,54.6,2,,,,56,,,,,10.77649,8.5,,"","W-26"
3342598,-19739,201902,162,23,"CC-01",7,68580,1,,28,2,,,,10,,,,,1,,,"","CC-01"
3342599,-19739,201902,162,23,"CC-01",7,68580,1,,27.8,2,,,,5,,,,,1,,,"","CC-01"
3342600,-19739,201902,162,23,"CC-01",7,68580,1,,29.9,2,,,,10,,,,,1,,,"","CC-01"
3342603,-19739,201902,162,23,"CC-01",7,68580,1,,33.9,2,,,,15,,,,,1,5.4,,"","CC-01"
3219761,-18210,201802,162,221,"NBS-16",7,68580,1,,37.5,2,,,,20,,,,,1,5.9,,"","NBS-16"
3219762,-18210,201802,162,221,"NBS-16",7,68580,1,,41.2,2,,,,26,,,,,1,6.8,,"","NBS-16"
3219763,-18210,201802,162,221,"NBS-16",7,68580,1,,46.4,2,,,,36,,,,,1,7.7,,"","NBS-16"
3343772,-19491,201902,162,7,"V-22",7,68580,1,,44.9,2,,,,34,,,,,6.94742,6.9,,"","V-22"
3343773,-19491,201902,162,7,"V-22",7,68580,1,,65.8,2,,,,104,,,,,6.94742,10,,"","V-22"
3343774,-19491,201902,162,7,"V-22",7,68580,1,,64,2,,,,96,,,,,6.94742,9.8,,"","V-22"
3343775,-19491,201902,162,7,"V-22",7,68580,1,,71.4,2,,,,134,,,,,6.94742,11.9,,"","V-22"
3343776,-19491,201902,162,7,"V-22",7,68580,1,,73.5,2,,,,144,,,,,6.94742,10.9,,"","V-22"
3220059,-18214,201802,162,225,"NBS-45",7,68580,1,,44.5,2,,,,32,2,,,,1,6.4,,"","NBS-45"
3343459,-19488,201902,162,4,"W-24",7,68580,1,,77.1,2,,,,186,,,,,4.9381,15.5,,"","W-24"
3343460,-19488,201902,162,4,"W-24",7,68580,1,,67.5,2,,,,96,,,,,4.9381,9.9,,"","W-24"
3343461,-19488,201902,162,4,"W-24",7,68580,1,,83.2,2,,,,222,,,,,4.9381,18.8,,"","W-24"
3343462,-19488,201902,162,4,"W-24",7,68580,1,,44,2,,,,22,,,,,4.9381,6.4,,"","W-24"
3343463,-19488,201902,162,4,"W-24",7,68580,1,,60.5,2,,,,68,,,,,4.9381,8.8,,"","W-24"
3343131,-19485,201902,162,1,"W-27",7,68580,1,,79.7,2,,,,186,,,,,4.69479,14.6,,"","W-27"
3343132,-19485,201902,162,1,"W-27",7,68580,1,,97.9,2,,,,344,,,,,4.69479,25.4,,"","W-27"
3343133,-19485,201902,162,1,"W-27",7,68580,1,,92.2,2,,,,274,,,,,4.69479,16.1,,"","W-27"
